pitcher_id,ti,ta,n,null_ti,null_ta,excess_ti,excess_ta,level
622608,0.782567398085787,0.6091283945655063,1280,0.7159570995526029,0.5876022208897361,0.06661029853318412,0.021526173675770144,season_type
622663,0.5507009650070565,0.5771453786097674,1707,0.5822360889407788,0.5577823809413656,-0.031535123933722375,0.019362997668401882,season_type
622780,0.5452100181448563,0.46328032383558887,6,0.4543755127873568,0.45994631713018647,0.09083450535749948,0.0033340067054024036,season_type
622786,0.5357664829290146,0.599181114074555,158,0.5254594574757404,0.5096534006615387,0.010307025453274221,0.08952771341301624,season_type
623149,0.8138175150230889,0.6213423479761482,208,0.7594424940074239,0.5910427546954831,0.05437502101566494,0.030299593280665116,season_type
623167,0.7927587531232736,0.6213185095991325,421,0.6876595532288695,0.5738162792109311,0.10509919989440408,0.04750223038820134,season_type
623211,0.9177969645400823,0.5673883163425436,548,0.8000828712473198,0.5609274095346344,0.1177140932927625,0.006460906807909228,season_type
623352,0.7696119584729663,0.6365365540555586,485,0.7759962011071052,0.6324264724641991,-0.006384242634138948,0.004110081591359505,season_type
623433,0.5953299046912336,0.5590237945942699,149,0.6053125188256354,0.5719475368514646,-0.009982614134401824,-0.012923742257194726,season_type
623437,0.6467271050193436,0.5931304731257316,535,0.6174477666403199,0.5691165213474909,0.029279338379023745,0.024013951778240727,season_type
623465,0.5275927948105057,0.5110987601906168,10,0.4144795514749782,0.45417448237757646,0.11311324333552747,0.05692427781304038,season_type
623474,0.37333346012275703,0.5236500822424779,741,0.4670385285911582,0.5059120152547312,-0.09370506846840115,0.017738066987746715,season_type
624133,0.6698127431579117,0.6220174924946493,1443,0.6542612649846646,0.6043018775495136,0.01555147817324709,0.017715614945135738,season_type
628317,0.656745018278184,0.5929049402541344,29,0.6149449840491157,0.5938137985817541,0.041800034229068306,-0.000908858327619666,season_type
628452,0.7559073914490789,0.5689686438991061,598,0.698232568776713,0.5619269957100306,0.0576748226723659,0.007041648189075489,season_type
640448,0.8113996846855452,0.5936761924051205,572,0.7725431809262507,0.5728617425966864,0.0388565037592945,0.020814449808434055,season_type
640451,0.7643581255501363,0.6726208747408859,77,0.7414437798472348,0.6038759358629056,0.022914345702901517,0.06874493887798039,season_type
640455,0.8459413374828816,0.6430828511350033,643,0.7659980168880983,0.5955057371519868,0.07994332059478326,0.04757711398301645,season_type
640462,1.0598021535621678,0.7716025510873058,104,0.8934016572253961,0.7110535445606014,0.16640049633677167,0.06054900652670436,season_type
641154,0.93301172942429,0.7161126608208438,770,0.882612414419647,0.6698115617025955,0.05039931500464301,0.04630109911824831,season_type
641302,0.5906379209888617,0.6062814260315049,1032,0.6213565003440602,0.5794173345902791,-0.030718579355198505,0.026864091441225812,season_type
641312,0.5242207379158635,0.5154471396993612,56,0.4612327378708704,0.5232535677334778,0.06298800004499316,-0.007806428034116575,season_type
