pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
596295,Austin Gomber,455.0,0.15604395604395604,0.2813186813186813,0.06153846153846154,0.21978021978021978,0.39436619718309857,0.78125
601713,Nick Pivetta,1091.0,0.23556370302474794,0.4032997250229148,0.14390467461044912,0.25939505041246563,0.6108949416342413,0.6431818181818182
605130,Scott Barlow,642.0,0.42990654205607476,0.37850467289719625,0.2398753894080997,0.13862928348909656,0.5579710144927537,0.3662551440329218
605135,Chris Bassitt,1401.0,0.20413990007137758,0.31334760885082086,0.10635260528194147,0.20699500356887937,0.5209790209790209,0.6605922551252847
605280,Clay Holmes,1153.0,0.20815264527320035,0.30875975715524717,0.10060711188204684,0.20815264527320035,0.48333333333333334,0.6741573033707865
605288,Adrian Houser,905.0,0.24419889502762432,0.318232044198895,0.11491712707182321,0.20331491712707184,0.47058823529411764,0.6388888888888888
605400,Aaron Nola,838.0,0.23389021479713604,0.3317422434367542,0.1324582338902148,0.19928400954653938,0.5663265306122449,0.6007194244604317
605452,Joe Ross,400.0,0.445,0.3575,0.225,0.1325,0.5056179775280899,0.3706293706293706
605483,Blake Snell,443.0,0.636568848758465,0.4469525959367946,0.34085778781038373,0.10609480812641084,0.5354609929078015,0.23737373737373738
605488,Jeffrey Springs,1249.0,0.33066453162530024,0.41152922337870296,0.18094475580464373,0.23058446757405926,0.5472154963680388,0.5603112840466926
605540,Brandon Woodruff,434.0,0.2465437788018433,0.22580645161290322,0.0967741935483871,0.12903225806451613,0.3925233644859813,0.5714285714285714
607067,Colin Rea,1039.0,0.368623676612127,0.37247353224254093,0.2078922040423484,0.1645813282001925,0.5639686684073107,0.4418604651162791
607074,Carlos Rodón,1420.0,0.3598591549295775,0.3591549295774648,0.176056338028169,0.18309859154929578,0.4892367906066536,0.5098039215686274
607192,Tyler Glasnow,722.0,0.40166204986149584,0.39196675900277006,0.1925207756232687,0.1994459833795014,0.4793103448275862,0.508833922261484
607200,Erick Fedde,1052.0,0.19961977186311788,0.23193916349809887,0.08840304182509506,0.1435361216730038,0.44285714285714284,0.6188524590163934
607259,Nick Martinez,1414.0,0.4031117397454031,0.4073550212164074,0.23055162659123055,0.1768033946251768,0.5719298245614035,0.4340277777777778
607536,Kyle Freeland,1204.0,0.276578073089701,0.3579734219269103,0.16196013289036545,0.19601328903654486,0.5855855855855856,0.5475638051044084
607625,Seth Lugo,1219.0,0.20426579163248565,0.3223954060705496,0.09680065627563576,0.22559474979491387,0.4738955823293173,0.6997455470737913
608331,Max Fried,1496.0,0.19184491978609625,0.29812834224598933,0.06885026737967914,0.22927807486631016,0.3588850174216028,0.7690582959641256
608337,Lucas Giolito,930.0,0.5881720430107527,0.34946236559139787,0.22365591397849463,0.12580645161290321,0.3802559414990859,0.36
608372,Tomoyuki Sugano,1315.0,0.2623574144486692,0.3596958174904943,0.15361216730038021,0.20608365019011407,0.5855072463768116,0.572938689217759
608379,Michael Wacha,1481.0,0.3409858203916273,0.362592842673869,0.18906144496961513,0.17353139770425388,0.5544554455445545,0.478584729981378
